album_name,track_title,track_n,lyric,line
1989 (Deluxe),Welcome to New York,1,"Walking through a crowd, the village is aglow",1
1989 (Deluxe),Welcome to New York,1,Kaleidoscope of loud heartbeats under coats,2
1989 (Deluxe),Welcome to New York,1,Everybody here wanted something more,3
1989 (Deluxe),Welcome to New York,1,Searching for a sound we hadn't heard before,4
1989 (Deluxe),Welcome to New York,1,And it said,5
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, it's been waiting for you",6
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, welcome to New York",7
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, it's been waiting for you",8
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, welcome to New York",9
1989 (Deluxe),Welcome to New York,1,"It's a new soundtrack, I could dance to this beat, beat, forevermore",10
1989 (Deluxe),Welcome to New York,1,"The lights are so bright but they never blind me, me",11
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, it's been waiting for you",12
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, welcome to New York",13
1989 (Deluxe),Welcome to New York,1,When we first dropped our bags on apartment floors,14
1989 (Deluxe),Welcome to New York,1,"Took our broken hearts, put them in a drawer",15
1989 (Deluxe),Welcome to New York,1,Everybody here was someone else before,16
1989 (Deluxe),Welcome to New York,1,And you can want who you want,17
1989 (Deluxe),Welcome to New York,1,Boys and boys and girls and girls,18
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, it's been waiting for you",19
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, welcome to New York",20
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, it's been waiting for you",21
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, welcome to New York",22
1989 (Deluxe),Welcome to New York,1,"It's a new soundtrack, I could dance to this beat, beat, forevermore",23
1989 (Deluxe),Welcome to New York,1,"The lights are so bright, but they never blind me, me",24
1989 (Deluxe),Welcome to New York,1,"Welcome to New York (New York), it's been waiting for you",25
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, welcome to New York",26
1989 (Deluxe),Welcome to New York,1,"Like any great love, it keeps you guessing",27
1989 (Deluxe),Welcome to New York,1,"Like any real love, it's ever-changing",28
1989 (Deluxe),Welcome to New York,1,"Like any true love, it drives you crazy",29
1989 (Deluxe),Welcome to New York,1,"But you know you wouldn't change anything, anything, anything",30
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, it's been waiting for you",31
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, welcome to New York",32
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, it's been waiting for you",33
1989 (Deluxe),Welcome to New York,1,"Welcome to New York, welcome to New York",34
1989 (Deluxe),Welcome to New York,1,"It's a new soundtrack, I could dance to this beat",35
1989 (Deluxe),Welcome to New York,1,"The lights are so bright, but they never blind me",36
1989 (Deluxe),Welcome to New York,1,Welcome to New York (New soundtrack),37
1989 (Deluxe),Welcome to New York,1,It's been waiting for you,38
1989 (Deluxe),Welcome to New York,1,Welcome to New York,39
1989 (Deluxe),Welcome to New York,1,The lights are so bright but they never blind me,40
1989 (Deluxe),Welcome to New York,1,Welcome to New York,41
1989 (Deluxe),Welcome to New York,1,"So bright, they never blind me",42
1989 (Deluxe),Welcome to New York,1,Welcome to New York,43
1989 (Deluxe),Welcome to New York,1,Welcome to New York,44
1989 (Deluxe),Blank Space,2,"Nice to meet you, where you been?",1
1989 (Deluxe),Blank Space,2,I could show you incredible things,2
1989 (Deluxe),Blank Space,2,"Magic, madness, heaven, sin",3
1989 (Deluxe),Blank Space,2,"Saw you there, and I thought",4
1989 (Deluxe),Blank Space,2,"""Oh my God, look at that face",5
1989 (Deluxe),Blank Space,2,You look like my next mistake,6
1989 (Deluxe),Blank Space,2,"Love's a game, wanna play?""",7
1989 (Deluxe),Blank Space,2,Ayy,8
1989 (Deluxe),Blank Space,2,"New money, suit and tie",9
1989 (Deluxe),Blank Space,2,I can read you like a magazine,10
1989 (Deluxe),Blank Space,2,Ain't it funny? Rumors fly,11
1989 (Deluxe),Blank Space,2,And I know you heard about me,12
1989 (Deluxe),Blank Space,2,"So hey, let's be friends",13
1989 (Deluxe),Blank Space,2,I'm dyin' to see how this one ends,14
1989 (Deluxe),Blank Space,2,Grab your passport and my hand,15
1989 (Deluxe),Blank Space,2,I can make the bad guys good for a weekend,16
1989 (Deluxe),Blank Space,2,So it's gonna be forever,17
1989 (Deluxe),Blank Space,2,Or it's gonna go down in flames,18
1989 (Deluxe),Blank Space,2,"You can tell me when it's over, mm",19
1989 (Deluxe),Blank Space,2,If the high was worth the pain,20
1989 (Deluxe),Blank Space,2,Got a long list of ex-lovers,21
1989 (Deluxe),Blank Space,2,They'll tell you I'm insane,22
1989 (Deluxe),Blank Space,2,'Cause you know I love the players,23
1989 (Deluxe),Blank Space,2,And you love the game,24
1989 (Deluxe),Blank Space,2,'Cause we're young and we're reckless,25
1989 (Deluxe),Blank Space,2,We'll take this way too far,26
1989 (Deluxe),Blank Space,2,"It'll leave you breathless, hmm",27
1989 (Deluxe),Blank Space,2,Or with a nasty scar,28
1989 (Deluxe),Blank Space,2,Got a long list of ex-lovers,29
1989 (Deluxe),Blank Space,2,They'll tell you I'm insane,30
1989 (Deluxe),Blank Space,2,"But I've got a blank space, baby",31
1989 (Deluxe),Blank Space,2,And I'll write your name,32
1989 (Deluxe),Blank Space,2,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,33
1989 (Deluxe),Blank Space,2,"Cherry lips, crystal skies",34
1989 (Deluxe),Blank Space,2,I could show you incredible things,35
1989 (Deluxe),Blank Space,2,"Stolen kisses, pretty lies",36
1989 (Deluxe),Blank Space,2,"You're the King, baby, I'm your Queen",37
1989 (Deluxe),Blank Space,2,Find out what you want,38
1989 (Deluxe),Blank Space,2,Be that girl for a month,39
1989 (Deluxe),Blank Space,2,"Wait, the worst is yet to come",40
1989 (Deluxe),Blank Space,2,"Oh, no",41
1989 (Deluxe),Blank Space,2,"Screaming, crying, perfect storms",42
1989 (Deluxe),Blank Space,2,I can make all the tables turn,43
1989 (Deluxe),Blank Space,2,Rose garden filled with thorns,44
1989 (Deluxe),Blank Space,2,Keep you second guessin' like,45
1989 (Deluxe),Blank Space,2,"""Oh my God, who is she?""",46
1989 (Deluxe),Blank Space,2,I get drunk on jealousy,47
1989 (Deluxe),Blank Space,2,But you'll come back each time you leave,48
1989 (Deluxe),Blank Space,2,"'Cause, darling, I'm a nightmare dressed like a daydream",49
1989 (Deluxe),Blank Space,2,So it's gonna be forever,50
1989 (Deluxe),Blank Space,2,Or it's gonna go down in flames,51
1989 (Deluxe),Blank Space,2,"You can tell me when it's over, mm",52
1989 (Deluxe),Blank Space,2,If the high was worth the pain,53
1989 (Deluxe),Blank Space,2,Got a long list of ex-lovers,54
1989 (Deluxe),Blank Space,2,They'll tell you I'm insane,55
1989 (Deluxe),Blank Space,2,'Cause you know I love the players,56
1989 (Deluxe),Blank Space,2,And you love the game,57
1989 (Deluxe),Blank Space,2,'Cause we're young and we're reckless,58
1989 (Deluxe),Blank Space,2,We'll take this way too far,59
1989 (Deluxe),Blank Space,2,"It'll leave you breathless, hmm",60
1989 (Deluxe),Blank Space,2,Or with a nasty scar,61
1989 (Deluxe),Blank Space,2,Got a long list of ex-lovers,62
1989 (Deluxe),Blank Space,2,They'll tell you I'm insane,63
1989 (Deluxe),Blank Space,2,"But I've got a blank space, baby",64
1989 (Deluxe),Blank Space,2,And I'll write your name,65
1989 (Deluxe),Blank Space,2,Boys only want love if it's torture,66
1989 (Deluxe),Blank Space,2,"Don't say I didn't, say I didn't warn ya",67
1989 (Deluxe),Blank Space,2,Boys only want love if it's torture,68
1989 (Deluxe),Blank Space,2,"Don't say I didn't, say I didn't warn ya",69
1989 (Deluxe),Blank Space,2,So it's gonna be forever,70
1989 (Deluxe),Blank Space,2,Or it's gonna go down in flames,71
1989 (Deluxe),Blank Space,2,"You can tell me when it's over, mm",72
1989 (Deluxe),Blank Space,2,If the high was worth the pain,73
1989 (Deluxe),Blank Space,2,Got a long list of ex-lovers,74
1989 (Deluxe),Blank Space,2,They'll tell you I'm insane,75
1989 (Deluxe),Blank Space,2,'Cause you know I love the players,76
1989 (Deluxe),Blank Space,2,And you love the game,77
1989 (Deluxe),Blank Space,2,'Cause we're young and we're reckless,78
1989 (Deluxe),Blank Space,2,We'll take this way too far,79
1989 (Deluxe),Blank Space,2,"It'll leave you breathless, hmm",80
1989 (Deluxe),Blank Space,2,Or with a nasty scar,81
1989 (Deluxe),Blank Space,2,Got a long list of ex-lovers,82
1989 (Deluxe),Blank Space,2,They'll tell you I'm insane,83
1989 (Deluxe),Blank Space,2,"But I've got a blank space, baby",84
1989 (Deluxe),Blank Space,2,And I'll write your name,85
1989 (Deluxe),Style,3,Midnight,1
1989 (Deluxe),Style,3,"You come and pick me up, no headlights",2
1989 (Deluxe),Style,3,A long drive,3
1989 (Deluxe),Style,3,Could end in burning flames or paradise,4
1989 (Deluxe),Style,3,"Fade into view, oh",5
1989 (Deluxe),Style,3,It's been a while since I have even heard from you,6
1989 (Deluxe),Style,3,(Heard from you),7
1989 (Deluxe),Style,3,"And I should just tell you to leave, 'cause I",8
1989 (Deluxe),Style,3,"Know exactly where it leads, but I",9
1989 (Deluxe),Style,3,Watch us go 'round and 'round each time,10
1989 (Deluxe),Style,3,You got that James Dean daydream look in your eye,11
1989 (Deluxe),Style,3,And I got that red lip classic thing that you like,12
1989 (Deluxe),Style,3,"And when we go crashing down, we come back every time",13
1989 (Deluxe),Style,3,"'Cause we never go out of style, we never go out of style",14
1989 (Deluxe),Style,3,"You got that long hair, slicked back, white t-shirt",15
1989 (Deluxe),Style,3,And I got that good girl faith and a tight little skirt,16
1989 (Deluxe),Style,3,"And when we go crashing down, we come back every time",17
1989 (Deluxe),Style,3,"'Cause we never go out of style, we never go out of style",18
1989 (Deluxe),Style,3,So it goes,19
1989 (Deluxe),Style,3,He can't keep his wild eyes on the road (Mmm),20
1989 (Deluxe),Style,3,Takes me home,21
1989 (Deluxe),Style,3,"The lights are off, he's taking off his coat (Mmm, yeah)",22
1989 (Deluxe),Style,3,"I say, ""I heard, oh",23
1989 (Deluxe),Style,3,"That you've been out and about with some other girl""",24
1989 (Deluxe),Style,3,Some other girl,25
1989 (Deluxe),Style,3,"He says, ""What you heard is true, but I",26
1989 (Deluxe),Style,3,"Can't stop thinking 'bout you and I""",27
1989 (Deluxe),Style,3,"I said, ""I've been there too a few times""",28
1989 (Deluxe),Style,3,'Cause you got that James Dean daydream look in your eye,29
1989 (Deluxe),Style,3,And I got that red lip classic thing that you like,30
1989 (Deluxe),Style,3,"And when we go crashing down, we come back every time",31
1989 (Deluxe),Style,3,"'Cause we never go out of style, we never go out of style",32
1989 (Deluxe),Style,3,"You got that long hair, slicked back, white t-shirt",33
1989 (Deluxe),Style,3,And I got that good girl faith and a tight little skirt,34
1989 (Deluxe),Style,3,(A tight little skirt),35
1989 (Deluxe),Style,3,"And when we go crashing down, we come back every time",36
1989 (Deluxe),Style,3,"'Cause we never go out of style (We never go, we never go)",37
1989 (Deluxe),Style,3,We never go out of style,38
1989 (Deluxe),Style,3,Take me home,39
1989 (Deluxe),Style,3,Just take me home,40
1989 (Deluxe),Style,3,"Yeah, just take me home",41
1989 (Deluxe),Style,3,"Oh-oh, whoa-oh, oh",42
1989 (Deluxe),Style,3,(Out of style),43
1989 (Deluxe),Style,3,"Oh, you got that James Dean daydream look in your eye",44
1989 (Deluxe),Style,3,And I got that red lip classic thing that you like,45
1989 (Deluxe),Style,3,And when we go crashing down (And when we go),46
1989 (Deluxe),Style,3,We come back every time,47
1989 (Deluxe),Style,3,"'Cause we never go out of style, we never go out of style",48
1989 (Deluxe),Out of the Woods,4,Looking at it now,1
1989 (Deluxe),Out of the Woods,4,It all seems so simple,2
1989 (Deluxe),Out of the Woods,4,We were lying on your couch,3
1989 (Deluxe),Out of the Woods,4,I remember,4
1989 (Deluxe),Out of the Woods,4,You took a Polaroid of us,5
1989 (Deluxe),Out of the Woods,4,Then discovered (Then discovered),6
1989 (Deluxe),Out of the Woods,4,The rest of the world was black and white,7
1989 (Deluxe),Out of the Woods,4,But we were in screaming color,8
1989 (Deluxe),Out of the Woods,4,And I remember thinking,9
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,10
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,11
1989 (Deluxe),Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,12
1989 (Deluxe),Out of the Woods,4,"Are we in the clear yet, in the clear yet? Good",13
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,14
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,15
1989 (Deluxe),Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,16
1989 (Deluxe),Out of the Woods,4,"Are we in the clear yet, in the clear yet? Good",17
1989 (Deluxe),Out of the Woods,4,(Are we out of the woods?),18
1989 (Deluxe),Out of the Woods,4,Looking at it now,19
1989 (Deluxe),Out of the Woods,4,Last December (Last December),20
1989 (Deluxe),Out of the Woods,4,We were built to fall apart,21
1989 (Deluxe),Out of the Woods,4,Then fall back together (Back together),22
1989 (Deluxe),Out of the Woods,4,"Ooh, your necklace hanging from my neck",23
1989 (Deluxe),Out of the Woods,4,The night we couldn't quite forget,24
1989 (Deluxe),Out of the Woods,4,"When we decided, we decided",25
1989 (Deluxe),Out of the Woods,4,To move the furniture so we could dance,26
1989 (Deluxe),Out of the Woods,4,"Baby, like we stood a chance",27
1989 (Deluxe),Out of the Woods,4,"Two paper airplanes flying, flying, flying",28
1989 (Deluxe),Out of the Woods,4,And I remember thinking,29
1989 (Deluxe),Out of the Woods,4,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,30
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,31
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,32
1989 (Deluxe),Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,33
1989 (Deluxe),Out of the Woods,4,"Are we in the clear yet, in the clear yet? Good",34
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,35
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? (Oh) Are we out of the woods?,36
1989 (Deluxe),Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,37
1989 (Deluxe),Out of the Woods,4,"Are we in the clear yet, in the clear yet? Good",38
1989 (Deluxe),Out of the Woods,4,(Are we out of the woods?),39
1989 (Deluxe),Out of the Woods,4,Remember when you hit the brakes too soon?,40
1989 (Deluxe),Out of the Woods,4,Twenty stitches in a hospital room,41
1989 (Deluxe),Out of the Woods,4,"When you started crying, baby, I did too",42
1989 (Deluxe),Out of the Woods,4,"But when the sun came up, I was looking at you",43
1989 (Deluxe),Out of the Woods,4,Remember when we couldn't take the heat?,44
1989 (Deluxe),Out of the Woods,4,"I walked out, I said, ""I'm setting you free""",45
1989 (Deluxe),Out of the Woods,4,But the monsters turned out to be just trees,46
1989 (Deluxe),Out of the Woods,4,"When the sun came up, you were looking at me",47
1989 (Deluxe),Out of the Woods,4,"You were looking at me, ooh",48
1989 (Deluxe),Out of the Woods,4,You were looking at me,49
1989 (Deluxe),Out of the Woods,4,(Are we out of the woods yet? Are we out of the woods yet?),50
1989 (Deluxe),Out of the Woods,4,(Are we out of the woods yet? Are we out of the woods?),51
1989 (Deluxe),Out of the Woods,4,I remember,52
1989 (Deluxe),Out of the Woods,4,(Are we in the clear yet? Are we in the clear yet?),53
1989 (Deluxe),Out of the Woods,4,"(Are we in the clear yet, in the clear yet? Good)",54
1989 (Deluxe),Out of the Woods,4,"Oh, I remember",55
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet? (Yeah),56
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,57
1989 (Deluxe),Out of the Woods,4,Are we in the clear yet? Are we in the clear yet? (Are we?),58
1989 (Deluxe),Out of the Woods,4,"Are we in the clear yet, in the clear yet? Good",59
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,60
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,61
1989 (Deluxe),Out of the Woods,4,Are we in the clear yet? (Yeah) Are we in the clear yet? (Yeah),62
1989 (Deluxe),Out of the Woods,4,"Are we in the clear yet, in the clear yet? Good",63
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,64
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,65
1989 (Deluxe),Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,66
1989 (Deluxe),Out of the Woods,4,"Are we in the clear yet, in the clear yet? Good",67
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,68
1989 (Deluxe),Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,69
1989 (Deluxe),Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,70
1989 (Deluxe),Out of the Woods,4,"Are we in the clear yet, in the clear yet? Good",71
1989 (Deluxe),All You Had to Do Was Stay,5,"(Hey, hey, hey)",1
1989 (Deluxe),All You Had to Do Was Stay,5,"(Hey, hey, hey)",2
1989 (Deluxe),All You Had to Do Was Stay,5,"(Hey, hey, hey)",3
1989 (Deluxe),All You Had to Do Was Stay,5,"(Hey, hey, hey)",4
1989 (Deluxe),All You Had to Do Was Stay,5,People like you always want back,5
1989 (Deluxe),All You Had to Do Was Stay,5,The love they gave away,6
1989 (Deluxe),All You Had to Do Was Stay,5,And people like me wanna believe you,7
1989 (Deluxe),All You Had to Do Was Stay,5,When you say you've changed,8
1989 (Deluxe),All You Had to Do Was Stay,5,The more I think about it now,9
1989 (Deluxe),All You Had to Do Was Stay,5,The less I know,10
1989 (Deluxe),All You Had to Do Was Stay,5,All I know is that you drove us,11
1989 (Deluxe),All You Had to Do Was Stay,5,Off the road,12
1989 (Deluxe),All You Had to Do Was Stay,5,"(Stay) Hey, all you had to do was stay",13
1989 (Deluxe),All You Had to Do Was Stay,5,"Had me in the palm of your hand, then",14
1989 (Deluxe),All You Had to Do Was Stay,5,Why'd you have to go and lock me out when I let you in?,15
1989 (Deluxe),All You Had to Do Was Stay,5,"(Stay) Hey, now you say you want it back",16
1989 (Deluxe),All You Had to Do Was Stay,5,Now that it's just too late,17
1989 (Deluxe),All You Had to Do Was Stay,5,"Well, could've been easy",18
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),19
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),20
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),21
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),22
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was stay,23
1989 (Deluxe),All You Had to Do Was Stay,5,"Here you are now, calling me up",24
1989 (Deluxe),All You Had to Do Was Stay,5,But I don't know what to say,25
1989 (Deluxe),All You Had to Do Was Stay,5,I've been picking up the pieces,26
1989 (Deluxe),All You Had to Do Was Stay,5,Of the mess you made,27
1989 (Deluxe),All You Had to Do Was Stay,5,People like you always want back,28
1989 (Deluxe),All You Had to Do Was Stay,5,The love they pushed aside,29
1989 (Deluxe),All You Had to Do Was Stay,5,But people like me are gone forever,30
1989 (Deluxe),All You Had to Do Was Stay,5,When you say goodbye,31
1989 (Deluxe),All You Had to Do Was Stay,5,"(Stay) Hey, all you had to do was stay",32
1989 (Deluxe),All You Had to Do Was Stay,5,"Had me in the palm of your hand, then",33
1989 (Deluxe),All You Had to Do Was Stay,5,Why'd you have to go and lock me out when I let you in?,34
1989 (Deluxe),All You Had to Do Was Stay,5,"(Stay) Hey, now you say you want it back",35
1989 (Deluxe),All You Had to Do Was Stay,5,Now that it's just too late,36
1989 (Deluxe),All You Had to Do Was Stay,5,"Well, could've been easy",37
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),38
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),39
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),40
1989 (Deluxe),All You Had to Do Was Stay,5,"All you had to do was (Stay, stay, stay, stay, stay)",41
1989 (Deluxe),All You Had to Do Was Stay,5,Let me remind you,42
1989 (Deluxe),All You Had to Do Was Stay,5,"This was what you wanted (Oh, oh, oh-oh-oh)",43
1989 (Deluxe),All You Had to Do Was Stay,5,You ended it,44
1989 (Deluxe),All You Had to Do Was Stay,5,"You were all I wanted (Oh, oh, oh-oh-oh)",45
1989 (Deluxe),All You Had to Do Was Stay,5,But not like this,46
1989 (Deluxe),All You Had to Do Was Stay,5,Not like this,47
1989 (Deluxe),All You Had to Do Was Stay,5,Not like this,48
1989 (Deluxe),All You Had to Do Was Stay,5,"Oh, all you had to do was...",49
1989 (Deluxe),All You Had to Do Was Stay,5,"(Stay) Hey, all you had to do was stay",50
1989 (Deluxe),All You Had to Do Was Stay,5,"Had me in the palm of your hand, then",51
1989 (Deluxe),All You Had to Do Was Stay,5,Why'd you want to go and lock me out when I let you in?,52
1989 (Deluxe),All You Had to Do Was Stay,5,"(Stay) Hey, now you say you want it back",53
1989 (Deluxe),All You Had to Do Was Stay,5,Now that it's just too late,54
1989 (Deluxe),All You Had to Do Was Stay,5,"Well, could've been easy",55
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was...,56
1989 (Deluxe),All You Had to Do Was Stay,5,"(Stay) Hey, all you had to do was stay",57
1989 (Deluxe),All You Had to Do Was Stay,5,"Had me in the palm of your hand, then",58
1989 (Deluxe),All You Had to Do Was Stay,5,Why'd you have to go and lock me out when I let you in?,59
1989 (Deluxe),All You Had to Do Was Stay,5,"(Stay) Hey, now you say you want it back",60
1989 (Deluxe),All You Had to Do Was Stay,5,Now that it's just too late,61
1989 (Deluxe),All You Had to Do Was Stay,5,"Well, could've been easy (All you had to do was stay)",62
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),63
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay) (Oh),64
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),65
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay) (Ooh),66
1989 (Deluxe),All You Had to Do Was Stay,5,All you had to do was (Stay),67
1989 (Deluxe),Shake It Off,6,I stay out too late,1
1989 (Deluxe),Shake It Off,6,Got nothing in my brain,2
1989 (Deluxe),Shake It Off,6,"That's what people say, mmm-mmm",3
1989 (Deluxe),Shake It Off,6,"That's what people say, mmm-mmm",4
1989 (Deluxe),Shake It Off,6,I go on too many dates,5
1989 (Deluxe),Shake It Off,6,But I can't make them stay,6
